country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","14-04-2026 18:00:00","14.438164 ","79.966814 ",NH3,2,4,3
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","14-04-2026 18:00:00","14.438164 ","79.966814 ",SO2,3,14,7
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","14-04-2026 18:00:00",16.9872867,81.7363176,PM2.5,5,36,20
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","14-04-2026 18:00:00",27.103358,93.679645,NO2,7,7,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","14-04-2026 18:00:00",26.071318,91.87488,PM2.5,57,274,118
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","14-04-2026 18:00:00",26.071318,91.87488,NO2,5,21,10
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","14-04-2026 18:00:00",26.181742,91.78063,PM2.5,2,65,47
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","14-04-2026 18:00:00",16.486692,80.699436,SO2,13,20,17
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","14-04-2026 18:00:00",16.486692,80.699436,OZONE,59,78,73
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2026 18:00:00",16.509717,80.612222,NH3,6,6,6
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2026 18:00:00",16.509717,80.612222,CO,32,40,39
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","14-04-2026 18:00:00",16.554731,80.649110,SO2,12,16,14
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","14-04-2026 18:00:00",13.615387,79.409230,PM2.5,54,83,60
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","14-04-2026 18:00:00",16.536107,80.594233,PM2.5,57,444,108
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","14-04-2026 18:00:00",16.536107,80.594233,SO2,9,14,11
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","14-04-2026 18:00:00",16.536107,80.594233,OZONE,20,38,35
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","14-04-2026 18:00:00",16.316553,80.413302,SO2,2,14,10
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2026 18:00:00",14.465052,78.824187,PM10,60,86,77
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2026 18:00:00",14.465052,78.824187,NH3,3,5,3
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2026 18:00:00",14.465052,78.824187,SO2,11,20,19
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","14-04-2026 18:00:00",13.204880,79.097889,NO2,25,37,33
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","14-04-2026 18:00:00",16.711754,81.092095,PM2.5,40,76,52
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","14-04-2026 18:00:00",16.711754,81.092095,PM10,29,72,51
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","14-04-2026 18:00:00",16.5150833,80.5181667,PM2.5,8,62,29
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","14-04-2026 18:00:00",16.5150833,80.5181667,SO2,3,18,9
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","14-04-2026 18:00:00",14.675886,77.593027,SO2,7,16,14
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","14-04-2026 18:00:00",26.181742,91.78063,NH3,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2026 18:00:00",26.349082,92.68449,NO2,1,3,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2026 18:00:00",26.349082,92.68449,SO2,6,14,12
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","14-04-2026 18:00:00",27.103358,93.679645,PM10,32,77,53
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","14-04-2026 18:00:00",16.711754,81.092095,SO2,10,16,12
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","14-04-2026 18:00:00",25.265194,87.012947,PM2.5,12,65,35
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","14-04-2026 18:00:00",25.204762,85.514960,PM10,8,77,38
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","14-04-2026 18:00:00",25.567520,83.966379,PM10,31,73,51
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","14-04-2026 18:00:00",25.567520,83.966379,NO2,9,10,10
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","14-04-2026 18:00:00",25.7808257,84.7446768,NH3,6,10,8
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","14-04-2026 18:00:00",25.7808257,84.7446768,SO2,20,23,21
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","14-04-2026 18:00:00",25.7808257,84.7446768,OZONE,4,42,36
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","14-04-2026 18:00:00",24.7955,84.9994,NO2,9,9,9
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","14-04-2026 18:00:00",24.792403,84.992416,PM10,104,352,173
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2026 18:00:00",24.762518,84.982348,PM10,38,75,60
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2026 18:00:00",24.762518,84.982348,SO2,8,8,8
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","14-04-2026 18:00:00",25.560083,87.553265,SO2,21,26,23
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","14-04-2026 18:00:00",26.0881305,87.93840336,NH3,3,4,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","14-04-2026 18:00:00",26.0881305,87.93840336,CO,14,17,15
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","14-04-2026 18:00:00",26.63086,84.90051,PM2.5,37,336,129
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 18:00:00",30.735567,76.775714,PM2.5,10,97,54
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 18:00:00",30.735567,76.775714,NH3,12,22,18
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","14-04-2026 18:00:00",30.751462,76.762879,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","14-04-2026 18:00:00",30.751462,76.762879,OZONE,9,69,66
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","14-04-2026 18:00:00",30.719859,76.738637,NO2,15,92,44
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","14-04-2026 18:00:00",30.719859,76.738637,NH3,15,17,16
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","14-04-2026 18:00:00",21.185571,81.343175,CO,25,31,25
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","14-04-2026 18:00:00",25.592539,85.227158,PM10,100,433,171
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","14-04-2026 18:00:00",25.592539,85.227158,NO2,15,42,26
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","14-04-2026 18:00:00",25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","14-04-2026 18:00:00",25.610369,85.132568,OZONE,59,60,60
India,Bihar,Patna,"Muradpur, Patna - BSPCB","14-04-2026 18:00:00",25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"Samanpura, Patna - BSPCB","14-04-2026 18:00:00",25.596727,85.085624,PM10,93,172,129
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","14-04-2026 18:00:00",26.63086,84.90051,CO,14,42,17
India,Bihar,Munger,"Town Hall, Munger - BSPCB","14-04-2026 18:00:00",25.376776,86.471523,NH3,3,3,3
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","14-04-2026 18:00:00",26.11442,85.39813,PM2.5,95,328,259
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","14-04-2026 18:00:00",26.11442,85.39813,NH3,14,23,19
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","14-04-2026 18:00:00",25.586562,85.043586,NO2,33,41,38
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","14-04-2026 18:00:00",26.446912,91.439057,NH3,6,6,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","14-04-2026 18:00:00",26.446912,91.439057,CO,20,22,21
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","14-04-2026 18:00:00",26.987634,94.636574,PM2.5,20,35,28
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","14-04-2026 18:00:00",26.987634,94.636574,NH3,4,8,6
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","14-04-2026 18:00:00",26.146529,87.454184,PM2.5,67,297,138
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","14-04-2026 18:00:00",25.366336,87.117468,SO2,17,17,17
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","14-04-2026 18:00:00",25.892357,86.590325,NO2,3,9,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","14-04-2026 18:00:00",25.892357,86.590325,CO,36,38,36
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","14-04-2026 18:00:00",25.859655,85.77944,CO,3,6,4
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","14-04-2026 18:00:00",24.75746,84.366208,NH3,1,2,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","14-04-2026 18:00:00",24.75746,84.366208,SO2,1,29,15
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","14-04-2026 18:00:00",24.75746,84.366208,CO,101,102,102
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","14-04-2026 18:00:00",25.42742023,86.13886079,PM10,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","14-04-2026 18:00:00",26.80365,84.51954,PM10,7,71,41
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","14-04-2026 18:00:00",26.80365,84.51954,OZONE,22,28,26
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","14-04-2026 18:00:00",25.251013,86.989001,PM10,62,130,87
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","14-04-2026 18:00:00",28.4706914,77.1099364,NO2,16,74,38
India,Delhi,Delhi,"Bawana, Delhi - DPCC","14-04-2026 18:00:00",28.776200,77.051074,NO2,6,54,27
India,Delhi,Delhi,"Bawana, Delhi - DPCC","14-04-2026 18:00:00",28.776200,77.051074,NH3,4,6,5
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","14-04-2026 18:00:00",28.7256504,77.2011573,PM2.5,3,328,149
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","14-04-2026 18:00:00","28.594169 ","77.125100 ",PM2.5,12,46,29
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","14-04-2026 18:00:00","28.594169 ","77.125100 ",PM10,77,173,131
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","14-04-2026 18:00:00","28.594169 ","77.125100 ",NO2,9,135,69
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","14-04-2026 18:00:00",28.656756,77.227234,PM10,100,174,138
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","14-04-2026 18:00:00",28.656756,77.227234,SO2,14,29,21
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","14-04-2026 18:00:00","28.615828 ","77.271992 ",PM2.5,40,214,116
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","14-04-2026 18:00:00","28.615828 ","77.271992 ",PM10,108,196,150
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","14-04-2026 18:00:00","28.615828 ","77.271992 ",NO2,11,149,85
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","14-04-2026 18:00:00","28.615828 ","77.271992 ",NH3,2,8,5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","14-04-2026 18:00:00",28.498571,77.264840,PM10,89,246,143
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","14-04-2026 18:00:00",28.498571,77.264840,NH3,4,9,8
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","14-04-2026 18:00:00",28.498571,77.264840,SO2,12,35,22
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","14-04-2026 18:00:00",28.5710274,77.0719006,NH3,3,47,13
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","14-04-2026 18:00:00",28.5627763,77.1180053,PM10,73,296,146
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","14-04-2026 18:00:00","28.493624 ","77.201159 ",PM10,61,198,135
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","14-04-2026 18:00:00","28.493624 ","77.201159 ",NO2,7,131,61
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","14-04-2026 18:00:00","28.493624 ","77.201159 ",SO2,7,17,12
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","14-04-2026 18:00:00",28.6811736,77.3025234,NO2,36,130,73
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","14-04-2026 18:00:00",22.1910172,83.5197009,OZONE,9,175,146
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","14-04-2026 18:00:00",21.258815,81.578979,PM2.5,37,89,67
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","14-04-2026 18:00:00",21.258815,81.578979,NH3,3,4,3
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","14-04-2026 18:00:00",21.258815,81.578979,SO2,6,62,16
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","14-04-2026 18:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","14-04-2026 18:00:00",21.219665,81.630094,SO2,11,53,33
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2026 18:00:00",21.237755,81.705301,SO2,5,39,15
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2026 18:00:00",21.371751,81.664929,PM2.5,6,316,129
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2026 18:00:00",21.371751,81.664929,SO2,3,79,27
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","14-04-2026 18:00:00",22.06631475,83.33820077,NH3,1,2,2
India,Delhi,Delhi,"Alipur, Delhi - DPCC","14-04-2026 18:00:00",28.815329,77.153010,NO2,18,95,45
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","14-04-2026 18:00:00",28.695381,77.181665,OZONE,6,105,82
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","14-04-2026 18:00:00",22.118125,83.140608,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","14-04-2026 18:00:00",22.368195,82.746431,PM10,38,77,61
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","14-04-2026 18:00:00",22.348441,82.549611,NO2,18,26,22
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","14-04-2026 18:00:00",22.126650,83.483212,PM2.5,30,77,60
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","14-04-2026 18:00:00",28.6811736,77.3025234,SO2,2,34,15
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","14-04-2026 18:00:00",28.6811736,77.3025234,OZONE,11,131,102
India,Delhi,Delhi,"ITO, Delhi - CPCB","14-04-2026 18:00:00",28.628624,77.241060,PM10,62,261,132
India,Delhi,Delhi,"ITO, Delhi - CPCB","14-04-2026 18:00:00",28.628624,77.241060,NO2,30,122,50
India,Delhi,Delhi,"ITO, Delhi - CPCB","14-04-2026 18:00:00",28.628624,77.241060,NH3,2,8,4
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2026 18:00:00",28.732820,77.170633,PM2.5,57,365,219
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2026 18:00:00",28.732820,77.170633,NO2,29,110,72
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2026 18:00:00",28.732820,77.170633,NH3,11,19,15
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2026 18:00:00",28.732820,77.170633,CO,12,84,34
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","14-04-2026 18:00:00",28.580280,77.233829,SO2,9,29,17
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2026 18:00:00",21.224231,81.408350,PM10,33,144,72
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","14-04-2026 18:00:00",22.118125,83.140608,PM2.5,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","14-04-2026 18:00:00",22.126650,83.483212,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","14-04-2026 18:00:00",23.016834,72.625775,CO,22,115,34
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","14-04-2026 18:00:00",23.041137,72.456691,PM2.5,46,130,78
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","14-04-2026 18:00:00",23.023389,72.515201,PM10,76,138,102
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","14-04-2026 18:00:00",23.023389,72.515201,SO2,8,27,16
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","14-04-2026 18:00:00",23.023389,72.515201,CO,NA,NA,NA
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","14-04-2026 18:00:00",23.076793,72.627874,SO2,7,55,17
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","14-04-2026 18:00:00",21.613267,73.010555,NO2,27,32,28
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","14-04-2026 18:00:00",21.755417,72.139056,PM2.5,36,74,53
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","14-04-2026 18:00:00",21.755417,72.139056,NO2,56,76,66
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","14-04-2026 18:00:00",21.755417,72.139056,SO2,5,7,6
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","14-04-2026 18:00:00",21.755417,72.139056,CO,84,107,106
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","14-04-2026 18:00:00",23.163798,72.677768,PM2.5,25,87,50
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","14-04-2026 18:00:00",23.163798,72.677768,PM10,121,391,182
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","14-04-2026 18:00:00",28.699793,77.165453,NO2,54,156,109
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","14-04-2026 18:00:00",23.107969,72.574648,PM10,102,152,121
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","14-04-2026 18:00:00",22.977134,72.553024,OZONE,1,55,40
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","14-04-2026 18:00:00",23.002657,72.591912,SO2,38,94,73
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","14-04-2026 18:00:00",23.020509,72.579261,PM2.5,38,83,60
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","14-04-2026 18:00:00",23.020509,72.579261,SO2,8,25,14
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","14-04-2026 18:00:00",23.020509,72.579261,OZONE,2,45,40
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","14-04-2026 18:00:00",23.016834,72.625775,PM2.5,36,255,82
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","14-04-2026 18:00:00",28.611281,77.237738,OZONE,2,82,71
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","14-04-2026 18:00:00",28.636429,77.201067,PM10,66,181,123
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","14-04-2026 18:00:00",28.636429,77.201067,OZONE,7,70,63
India,Delhi,Delhi,"Mundka, Delhi - DPCC","14-04-2026 18:00:00",28.684678,77.076574,PM10,NA,NA,NA
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","14-04-2026 18:00:00",28.60909,77.0325413,PM10,71,172,136
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","14-04-2026 18:00:00",28.60909,77.0325413,SO2,3,20,11
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","14-04-2026 18:00:00",28.60909,77.0325413,OZONE,28,180,161
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 18:00:00","28.594004 ","76.909423 ",OZONE,29,95,89
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2026 18:00:00",28.6514781,77.1473105,OZONE,3,47,38
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","14-04-2026 18:00:00",28.710508,77.249485,NO2,16,89,43
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","14-04-2026 18:00:00",28.710508,77.249485,CO,30,110,58
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 18:00:00",28.531346,77.190156,NO2,5,88,43
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 18:00:00",28.531346,77.190156,NH3,4,6,5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 18:00:00",28.531346,77.190156,SO2,5,24,12
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 18:00:00",28.531346,77.190156,OZONE,2,65,57
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","14-04-2026 18:00:00",28.621810,77.1944633,NO2,8,45,22
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","14-04-2026 18:00:00",28.621810,77.1944633,SO2,18,30,24
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","14-04-2026 18:00:00",28.623763,77.287209,NH3,7,10,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","14-04-2026 18:00:00",28.674045,77.131023,PM2.5,2,333,154
India,Delhi,Delhi,"Pusa, Delhi - DPCC","14-04-2026 18:00:00",28.639652,77.146275,PM2.5,33,320,134
India,Delhi,Delhi,"Pusa, Delhi - DPCC","14-04-2026 18:00:00",28.639652,77.146275,NO2,62,164,102
India,Delhi,Delhi,"Pusa, Delhi - IMD","14-04-2026 18:00:00",28.636110,77.173332,CO,24,124,107
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","14-04-2026 18:00:00",28.563262,77.186937,CO,8,74,14
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-04-2026 18:00:00",28.732528,77.119920,PM10,109,416,212
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","14-04-2026 18:00:00","21.217779 ","72.834787 ",PM2.5,27,191,66
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","14-04-2026 18:00:00","21.217779 ","72.834787 ",NH3,1,1,1
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","14-04-2026 18:00:00",22.320153,73.216285,PM10,35,183,94
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","14-04-2026 18:00:00",30.379589,76.778328,NO2,9,11,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","14-04-2026 18:00:00",30.379589,76.778328,SO2,15,32,22
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","14-04-2026 18:00:00",23.221714,72.654328,OZONE,10,31,28
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","14-04-2026 18:00:00",23.593150,72.372792,NO2,33,53,42
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","14-04-2026 18:00:00",22.410802,73.097923,PM2.5,39,301,137
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","14-04-2026 18:00:00",22.248853,70.776774,NH3,1,1,1
India,Delhi,Delhi,"Narela, Delhi - DPCC","14-04-2026 18:00:00",28.822836,77.101981,PM10,90,351,182
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","14-04-2026 18:00:00",28.567890,77.250515,NH3,5,13,9
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","14-04-2026 18:00:00",28.6573814,77.1585447,NO2,6,85,42
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","14-04-2026 18:00:00",28.623763,77.287209,NO2,30,171,92
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","14-04-2026 18:00:00",23.163798,72.677768,NH3,4,12,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","14-04-2026 18:00:00",23.243639,72.68994,SO2,3,24,8
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","14-04-2026 18:00:00",23.221714,72.654328,PM10,82,174,116
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","14-04-2026 18:00:00",12.9352049,77.6814488,CO,34,60,46
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-04-2026 18:00:00",12.951913,77.539784,NO2,26,37,29
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-04-2026 18:00:00",12.951913,77.539784,NH3,1,3,2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-04-2026 18:00:00",12.951913,77.539784,SO2,16,38,27
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","14-04-2026 18:00:00",12.9756843,77.5660749,SO2,14,15,15
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","14-04-2026 18:00:00",12.9756843,77.5660749,CO,56,67,60
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","14-04-2026 18:00:00",13.029152,77.585901,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","14-04-2026 18:00:00",12.938539,77.590100,NH3,3,4,3
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-04-2026 18:00:00",12.920984,77.584908,OZONE,7,39,28
